,Time,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT,KHOU,KHOU_squared,orig.id
11334,4/18/11 10:00,10369.28128,1281.482801,1316.243141,771.6905872,11815.16498,2893.628013,5824.049166,958.6418547,35230.18182,71.762,5149.784644,11334
36018,2/10/14 9:00,9416.624025,1612.975372,2056.515599,1140.319802,17062.93193,2538.80209,6424.185705,1421.671642,41674.02617,57.362,3290.399044,36018
4934,7/25/10 18:00,15547.29572,2065.190306,1549.722028,1304.341199,20093.87502,4022.842339,9075.828531,1441.940685,55101.03583,95.162,9055.806244,4934
34312,12/1/13 5:00,7590.216005,856.1102794,1412.091467,612.4784686,8434.921203,1805.660938,3924.763184,838.2508686,25474.49241,55.562,3087.135844,34312
17752,1/10/12 21:00,10478.85534,1526.123681,1561.339716,910.0633024,14194.60973,2874.748768,6301.778186,1169.29302,39016.81174,51.962,2700.049444,17752
40116,7/31/14 3:00,11143.37187,1286.67574,1873.773256,705.7570174,11453.56895,3334.173833,6197.397093,1085.560883,37080.27864,82.562,6816.483844,40116
50967,10/26/15 9:00,9431.619999,1165.337943,2011.516547,697.0027677,10341.40242,2392.665236,5111.936662,981.5325316,32133.0141,62.762,3939.068644,50967
42850,11/22/14 1:00,8387.766069,958.2255349,1829.063666,636.8199856,8718.847821,2262.840835,4401.383547,859.5609092,28054.50837,64.562,4168.251844,42850
46614,4/27/15 23:00,10650.30013,1201.716655,1909.386628,685.7832076,10119.44766,3244.175592,6414.434312,950.4694602,35175.71365,74.912,5611.807744,46614
46148,4/8/15 13:00,12843.67401,1430.444465,2078.082257,804.0774192,12639.42387,3287.680164,6262.011984,1047.767996,40393.16217,74.012,5477.776144,46148
11700,5/3/11 16:00,9815.339287,1100.864403,1251.547074,698.7105497,10463.60083,2699.334359,5051.85213,876.3413302,31957.58996,66.362,4403.915044,11700
36131,2/15/14 2:00,7585.139903,1144.471999,1648.460847,732.3867549,9957.80355,1940.687314,4217.350921,908.5302885,28134.83158,64.562,4168.251844,36131
54195,3/8/16 21:00,10993.60261,1311.070926,2003.337361,734.1290058,11470.85464,3506.606637,6778.051211,1054.606946,37852.25934,71.762,5149.784644,54195
34020,11/19/13 1:00,7743.412947,966.7854681,1542.754584,618.106419,8255.407396,2408.881637,4337.586319,820.3384165,26693.27319,71.762,5149.784644,34020
50963,10/26/15 5:00,7740.384596,886.7097352,1797.316638,561.2974851,7697.309539,2000.177799,3904.494339,787.5874171,25375.27755,61.862,3826.907044,50963
31395,8/1/13 16:00,18134.83234,2366.665036,2218.055917,1354.731815,23595.6721,5065.305431,11008.81107,1727.579433,65471.65313,89.762,8057.216644,31395
41638,10/2/14 13:00,15906.58026,1960.989834,2035.074631,1025.958348,16839.93741,4400.603266,8525.687063,1352.348286,52047.1791,82.562,6816.483844,41638
50906,10/23/15 20:00,12792.32434,1504.53306,2010.987611,771.548348,12609.31278,3769.192154,7540.356189,1126.392957,42124.64744,82.112,6742.380544,50906
39354,6/29/14 9:00,11093.02219,1308.55247,1903.881605,843.8887712,12592.70423,3124.918083,6014.675757,1086.571726,37968.21483,78.962,6234.997444,39354
16656,11/26/11 4:00,7042.687202,844.8617727,1220.474663,556.0005061,7117.717828,1979.252962,3662.38053,705.5717744,23128.94724,64.562,4168.251844,16656
43224,12/7/14 15:00,9154.400553,1174.293461,1933.323855,759.567052,11161.97488,2547.125948,5160.73275,1005.675764,32897.09427,57.362,3290.399044,43224
56580,6/16/16 6:00,11784.03367,1346.422679,1949.599179,797.216465,12463.40112,3127.671551,6166.707162,1018.441358,38653.49318,78.962,6234.997444,56580
41130,9/11/14 9:00,12754.05614,1636.686323,1952.416027,854.9163188,14710.0832,3462.719249,7236.936087,1126.495251,43734.3086,78.962,6234.997444,41130
11742,5/5/11 10:00,9086.204028,1100.727683,1258.476099,708.0234981,10440.09192,2448.028617,5025.485325,869.0333548,30936.07052,55.562,3087.135844,11742
6304,9/20/10 20:00,12516.86845,1928.286015,1360.883405,1162.539103,17122.92853,3319.635997,7028.927599,1177.214101,45617.2832,82.562,6816.483844,6304
38666,5/31/14 17:00,12870.33346,1638.446179,2280.682654,997.2374113,16068.13858,4492.509648,8912.557002,1457.106148,48717.01108,84.362,7116.947044,38666
30554,6/27/13 15:00,17469.16347,2258.187456,2203.441664,1356.804596,22226.18901,4942.191108,10224.07416,1610.202329,62290.25379,89.762,8057.216644,30554
31825,8/19/13 14:00,15893.48434,1917.773435,2081.789528,1123.185138,18866.51337,4508.512173,9331.704381,1476.557819,55199.52019,84.362,7116.947044,31825
51314,11/9/15 20:00,10917.53108,1358.127789,2030.800641,748.2086834,11598.47199,3194.788017,6139.846915,1016.829848,37004.60496,75.812,5747.459344,51314
32517,9/17/13 10:00,12947.46678,1669.141742,1688.889411,929.5733635,14831.29515,3200.58824,6706.086627,1125.016948,43098.05826,78.962,6234.997444,32517
43465,12/17/14 16:00,9743.810183,1464.6193,1978.223776,937.9428105,13519.25545,2845.233056,6042.096514,1123.713,37654.89409,57.812,3342.227344,43465
43990,1/8/15 13:00,11973.46099,1760.521618,2114.011883,1073.834412,16835.73917,4373.92964,8540.911567,1513.22769,48185.63697,30.812,949.379344,43990
44137,1/14/15 16:00,11986.90269,1577.757057,2200.695627,956.3780041,14924.07518,4276.097395,7889.333383,1446.515554,45257.7549,42.962,1845.733444,44137
54725,3/30/16 23:00,10621.57522,1267.044912,2018.484614,701.1582334,10596.2753,3214.167769,5829.532758,1008.671644,35256.91044,74.012,5477.776144,54725
22055,7/8/12 12:00,11052.54742,1589.455578,1648.148332,1035.53721,15608.6721,3915.355422,7327.409463,1292.50231,43469.62784,80.762,6522.500644,22055
3881,6/11/10 19:00,15187.15226,1963.347265,1709.289139,1179.814256,18373.03502,4110.913702,8753.696561,1451.00141,52728.24961,89.762,8057.216644,3881
12874,6/21/11 14:00,16223.75486,2131.481369,1701.909349,1184.477421,18967.81892,4518.712996,9454.30679,1444.506275,55626.96798,88.862,7896.455044,12874
11498,4/25/11 6:00,9592.247481,1110.240056,1142.942284,577.7288427,9288.89117,2587.770745,5172.186582,798.0216276,30270.02879,77.162,5953.974244,11498
9467,1/30/11 15:00,8117.488549,1080.071138,1193.288292,719.0915273,9198.585668,2724.102196,4897.354124,826.1984978,28756.17999,66.362,4403.915044,9467
49126,8/10/15 16:00,19352.12603,2452.742589,2762.837374,1433.540076,24423.28892,5391.220234,11580.30675,1868.172361,69264.23434,91.112,8301.396544,49126
25124,11/13/12 9:00,9099.100474,1415.294905,1537.331411,886.05335,13088.01087,2464.997426,5670.646285,1083.738866,35245.17359,46.562,2168.019844,25124
38017,5/4/14 16:00,12207.80312,1486.031828,2041.592046,926.8392859,14418.764,3475.015559,7055.92729,1219.187524,42831.16065,80.762,6522.500644,38017
12950,6/24/11 18:00,15651.25573,2139.338287,1948.486361,1337.67543,20746.25192,4305.016506,9986.740852,1626.876405,57741.64149,89.762,8057.216644,12950
7536,11/11/10 4:00,7237.527144,933.0731137,1080.394297,593.089395,7650.332404,1839.728799,3725.923447,713.9544814,23774.02308,66.362,4403.915044,7536
30995,7/16/13 0:00,10994.8582,1291.37636,1534.75777,755.08816,11204.2858,3466.5302,5726.6206,926.40958,35899.92667,77.162,5953.974244,30995
4373,7/2/10 9:00,10774.71445,1376.610064,1181.418306,862.0537726,12859.42715,2919.027785,6080.955962,975.7976165,37030.00511,78.962,6234.997444,4373
9975,2/20/11 19:00,9249.977662,1205.208795,1254.421987,734.806486,10338.19938,2659.279041,5431.502629,881.3286581,31754.72464,75.362,5679.431044,9975
2848,4/29/10 18:00,11692.69623,1451.728328,1413.704353,885.5846638,12934.50445,3370.105008,6839.452835,1129.797154,39717.57301,80.762,6522.500644,2848
40139,8/1/14 2:00,11164.1809,1179.870195,1878.695704,689.1622039,10154.87206,3434.633962,6466.413475,992.2302867,35960.05879,82.562,6816.483844,40139
43488,12/18/14 15:00,9932.829974,1365.15093,1983.872297,864.1829943,12585.46897,2808.35359,5471.284442,1017.889408,36029.0326,65.012,4226.560144,43488
8526,12/22/10 10:00,9304.671943,1167.068854,1312.461916,845.1911756,11641.85322,2411.329071,5062.890597,1050.257107,32795.72389,69.962,4894.681444,8526
53203,1/27/16 13:00,11063.38456,1371.829587,2093.537388,821.791891,12441.10277,3511.700422,6196.520633,1152.187382,38652.05463,46.112,2126.316544,53203
12494,6/5/11 18:00,15890.97578,1950.2616,1733.934173,1184.807895,19987.32444,4326.524964,9548.584184,1489.328327,56111.74136,98.762,9753.932644,12494
25242,11/18/12 7:00,7690.573533,1217.155952,1302.627396,678.7094349,9846.732401,1930.636151,4559.110758,849.7071021,28075.25273,46.562,2168.019844,25242
4364,7/2/10 0:00,10650.7718,1402.50183,1215.10353,911.58997,13119.8891,3015.4308,5975.04697,985.68482,37276.01882,78.962,6234.997444,4364
29398,5/10/13 11:00,10585.55221,1302.872053,1577.014909,756.7056372,11568.90432,3290.593798,5644.271412,1056.851172,35782.76552,69.062,4769.559844,29398
32499,9/16/13 16:00,16154.66659,2145.935443,2005.56098,1211.353819,21001.93432,3638.021845,8333.929649,1423.04784,55914.45049,89.762,8057.216644,32499
53376,2/3/16 18:00,9812.986806,1322.87594,2019.631537,811.8609987,12421.04129,2632.104275,5848.240687,1061.191922,35929.93345,59.162,3500.142244,53376
2414,4/11/10 16:00,9120.056976,1152.12573,1210.864539,712.1087027,9414.329606,2522.571284,4641.955529,852.7327856,29626.74515,71.762,5149.784644,2414
43773,12/30/14 12:00,10843.60482,1622.385531,2317.783047,968.3530226,14526.33608,2926.799895,6957.050743,1390.171605,41552.48474,47.912,2295.559744,43773
10557,3/17/11 1:00,7717.655057,970.5834878,1187.565803,583.0153964,8310.831108,2330.846892,4275.293995,810.8293382,26186.62108,66.362,4403.915044,10557
34382,12/4/13 5:00,8051.805283,842.5225237,1456.920935,657.7314291,8521.558141,1961.379977,4007.541142,842.665764,26342.1252,64.562,4168.251844,34382
9940,2/19/11 8:00,7664.034992,992.6144336,1136.538593,634.9067408,8521.122148,2096.654995,4138.737222,772.5367036,25957.14583,60.962,3716.365444,9940
51266,11/7/15 20:00,9961.340663,1146.116325,1977.50963,697.0605479,10425.76327,2790.72772,5285.401166,961.0501127,33244.96944,65.912,4344.391744,51266
53408,2/5/16 2:00,9582.03293,1425.071834,2115.363929,811.0317741,11808.47205,2970.835101,5911.470693,1141.662317,35765.94062,47.912,2295.559744,53408
4404,7/3/10 16:00,12375.43971,1511.014632,1227.013087,952.586807,14825.17134,3718.021466,8114.471903,1226.23691,43949.95585,86.162,7423.890244,4404
47579,6/7/15 5:00,9505.836512,1015.766541,1859.145461,677.1679176,9891.683749,2690.575271,4775.803684,864.0700972,31280.04923,78.062,6093.675844,47579
37318,4/5/14 13:00,8939.423742,1205.156667,1791.236888,714.950347,10652.76861,2505.440764,4887.82411,927.1345227,31623.93565,62.762,3939.068644,37318
12395,6/1/11 15:00,16445.8933,2045.367633,1732.421613,1204.209392,19248.27809,4365.210098,9211.251737,1459.298598,55711.93046,87.962,7737.313444,12395
2102,3/29/10 16:00,9443.664634,1113.157192,1110.695466,691.2353412,10064.76043,2584.026432,5034.386821,849.304841,30891.23116,64.562,4168.251844,2102
54984,4/10/16 18:00,11402.99563,1265.130371,2136.997746,723.6366253,10896.11639,3576.945258,5931.127707,1051.973911,36984.92363,79.862,6377.939044,54984
12019,5/16/11 23:00,10412.71184,1196.611398,1407.017684,716.3138791,10657.78565,2973.506318,5998.072365,950.9521246,34312.97126,84.362,7116.947044,12019
34359,12/3/13 6:00,8207.713954,1019.808011,1538.076479,742.7678167,10451.45316,2020.097615,4470.1621,964.3530973,29414.43223,62.762,3939.068644,34359
51549,11/19/15 15:00,10744.67212,1296.781706,1896.499426,706.2712412,10867.00457,3000.655548,5626.438954,960.8037579,35099.12732,71.762,5149.784644,51549
38373,5/19/14 12:00,12069.28474,1478.716529,1933.766363,857.8567173,12962.52418,3317.011873,6403.374884,1162.926287,40185.46157,71.762,5149.784644,38373
28084,3/16/13 17:00,9643.63288,1114.148723,1521.42064,714.8082216,10742.8247,2905.068621,5654.32334,1012.811348,33309.03847,78.962,6234.997444,28084
4762,7/18/10 14:00,13842.04776,1802.749971,1447.545615,1235.541741,19413.13243,3946.435184,9026.645388,1447.218612,52161.3167,86.162,7423.890244,4762
10380,3/9/11 16:00,9569.163159,1107.970528,1212.657984,689.3412925,10217.22909,2859.740168,5084.955055,862.4213584,31603.47864,64.562,4168.251844,10380
11990,5/15/11 18:00,11104.19001,1193.868389,1398.723176,681.5875403,10304.43489,3000.026367,6086.160415,911.3963582,34680.38715,77.162,5953.974244,11990
18609,2/15/12 22:00,8992.616957,1221.358524,1423.16463,778.1653457,10600.38719,2953.227642,5323.453526,941.3842001,32233.75802,71.762,5149.784644,18609
29448,5/12/13 13:00,9941.690067,1125.49068,1512.822371,667.6517879,10058.31367,2642.509897,5117.716521,923.5448719,31989.73987,71.762,5149.784644,29448
4604,7/12/10 0:00,11526.95,1485.91331,1308.13815,946.08719,14238.0858,3241.8132,7018.73112,1090.03609,40855.75486,84.362,7116.947044,4604
56432,6/10/16 2:00,10515.19995,1258.386187,2043.44265,763.7493368,11911.35032,3140.627569,5597.650951,1008.440142,36238.84711,79.862,6377.939044,56432
33484,10/27/13 17:00,9893.009706,1151.190991,1633.078337,683.8525325,10014.51196,3499.498007,6060.018772,1008.196823,33943.35713,68.162,4646.058244,33484
53422,2/5/16 16:00,10058.33334,1147.882189,2006.505871,745.4767256,11131.13936,2676.651816,5368.435965,1015.04713,34149.4724,55.112,3037.332544,53422
17469,12/30/11 2:00,7716.212654,1148.870192,1310.716103,646.3485281,9360.788223,1992.295786,4534.718771,936.6102844,27646.56054,51.962,2700.049444,17469
39311,6/27/14 14:00,15447.58914,1666.026328,2289.353716,1053.721599,16712.61046,4344.632228,8317.695676,1401.565831,51233.19498,82.112,6742.380544,39311
13901,8/3/11 9:00,12363.10833,1718.277976,1490.819039,1082.170125,16632.551,3419.450926,7227.043387,1185.312017,45118.7328,78.962,6234.997444,13901
43126,12/3/14 13:00,10036.84913,1302.740638,1958.527841,817.530176,12005.64025,2682.630504,5831.442779,1109.959745,35745.32107,55.562,3087.135844,43126
42996,11/28/14 3:00,8423.786181,1113.790116,1893.390357,692.5967875,9899.574607,2047.782118,4632.985832,960.0509285,29663.95693,48.362,2338.883044,42996
6799,10/11/10 11:00,10920.1985,1263.257099,1209.509093,766.4190682,12006.49344,2864.412696,5911.61157,967.7153374,35909.6168,66.362,4403.915044,6799
16174,11/6/11 2:00,6998.832361,928.4034934,1188.415873,570.4093997,7195.653282,2205.10528,3829.415486,723.4854445,23639.72062,66.362,4403.915044,16174
18480,2/10/12 13:00,9421.168897,1269.505506,1384.890776,801.3956572,11387.39294,2584.502133,5474.487112,983.3698973,33306.71292,51.962,2700.049444,18480
19037,3/4/12 18:00,8081.140819,1089.158589,1320.481991,635.3979095,9269.411198,2501.050484,4708.608476,874.0735468,28479.32301,69.962,4894.681444,19037
13588,7/21/11 8:00,10822.3465,1480.14844,1428.768605,977.5272634,14685.78598,3052.043085,6606.452504,1089.973311,40143.04568,78.962,6234.997444,13588
16963,12/8/11 23:00,9633.734295,1522.204349,1475.567763,870.2543788,13351.56527,2628.297867,6239.670203,1124.022704,36845.31683,50.162,2516.226244,16963
51975,12/7/15 9:00,10203.41342,1485.152447,2208.081076,896.2676892,13463.18105,2754.140155,6342.467205,1243.897956,38596.60101,51.962,2700.049444,51975
42868,11/22/14 19:00,10128.28767,1179.322074,1949.861173,753.6398323,11205.11291,2948.087905,5753.00042,1023.247263,34940.55925,66.362,4403.915044,42868
25025,11/9/12 6:00,7853.877802,1025.574873,1325.915041,639.8993483,8707.451973,2199.017504,4272.262887,769.4163236,26793.41575,62.762,3939.068644,25025
32014,8/27/13 11:00,12914.16334,1680.261625,1837.129762,998.3304591,15535.52024,3605.230578,6996.627536,1215.393413,44782.65695,75.362,5679.431044,32014
4857,7/22/10 13:00,14677.97464,1973.216844,1468.444052,1229.058014,19352.3321,3923.49545,8472.400368,1356.661166,52453.58264,84.362,7116.947044,4857
3452,5/24/10 22:00,12615.67886,1721.165368,1423.498504,1041.050154,15512.64628,3533.300265,7147.616888,1185.54673,44180.50306,84.362,7116.947044,3452
49081,8/8/15 19:00,18005.42578,2291.657669,2697.088465,1355.470262,22678.93002,4937.385735,11152.7774,1763.115205,64881.85054,96.062,9227.907844,49081
15707,10/17/11 15:00,13774.06983,1665.149703,1600.098473,968.3227764,15177.6525,4106.996324,7749.812275,1232.108291,46274.21017,80.762,6522.500644,15707
13948,8/5/11 8:00,11539.80248,1543.300467,1458.777025,1007.109439,15194.25045,3232.209333,6866.710106,1132.834918,41974.99422,80.762,6522.500644,13948
13007,6/27/11 3:00,10783.42187,1422.002317,1414.025549,942.6654328,13310.44842,2881.740201,6109.977023,1069.710975,37933.99179,80.762,6522.500644,13007
51627,11/22/15 21:00,10082.96473,1342.910431,2002.597451,787.5224235,11752.62556,2791.617792,6057.685605,1068.144171,35886.06816,56.012,3137.344144,51627
2668,4/22/10 6:00,7655.34331,1001.188361,1052.457828,605.2327184,8319.756782,2017.913956,3945.155617,730.8964415,25327.94501,62.762,3939.068644,2668
795,2/3/10 3:00,7484.394338,1237.548568,1170.540307,831.622272,11151.94934,2014.393472,4661.086669,971.9738668,29523.50883,53.762,2890.352644,795
55515,5/2/16 21:00,11227.96554,1332.650461,2005.982588,735.9802958,11212.54783,3108.916815,5724.682738,997.9966112,36346.72288,74.912,5611.807744,55515
23240,8/26/12 21:00,14293.84221,1795.672881,1578.916222,985.2473011,15657.72975,4231.502654,9128.420978,1320.451715,48991.78372,89.762,8057.216644,23240
37806,4/25/14 21:00,12180.85812,1383.383096,2049.031436,780.2123514,12442.491,3544.180124,7358.387683,1220.653324,40959.19713,84.362,7116.947044,37806
9962,2/20/11 6:00,7078.975376,837.4647982,1079.815318,584.9305824,7195.614753,1857.695985,3558.900032,691.2984993,22884.69535,66.362,4403.915044,9962
11823,5/8/11 19:00,13074.21175,1725.002985,1732.999914,1046.785858,16489.98708,3522.380941,8709.074336,1214.412584,47514.85545,89.762,8057.216644,11823
7190,10/27/10 18:00,14883.94995,1724.710272,1288.564197,779.5078615,13009.3785,3930.950475,7542.419173,1093.141023,44252.62145,91.562,8383.599844,7190
33430,10/25/13 11:00,9612.410095,1216.36561,1649.569761,751.4657047,10800.70482,2664.113528,5411.792993,959.8812357,33066.30375,60.962,3716.365444,33430
21799,6/27/12 20:00,16607.31621,2192.857226,2009.778945,1315.353142,21533.99901,4663.660356,10850.88967,1698.771959,60872.62652,98.762,9753.932644,21799
35329,1/12/14 16:00,8427.152148,1118.919128,1672.530465,682.4809745,9757.609563,2423.86464,5116.562797,948.5145066,30147.63422,69.962,4894.681444,35329
33496,10/28/13 5:00,7826.478319,918.3467736,1473.521884,579.2878307,7757.503951,2091.165645,4128.575624,763.9460202,25538.82605,62.762,3939.068644,33496
27417,2/16/13 22:00,8951.224074,1365.961708,1465.031548,776.9120173,11355.83933,2449.578463,5251.016114,943.7337315,32559.29699,60.962,3716.365444,27417
8772,1/1/11 16:00,7696.081008,988.3419891,1201.383452,756.6869437,10452.21806,2158.192101,4426.640702,908.1457014,28587.68996,62.762,3939.068644,8772
30385,6/20/13 14:00,16356.92043,2055.929277,2010.065566,1167.771821,19387.09636,4623.067951,9190.851131,1406.531821,56198.23435,87.962,7737.313444,30385
31526,8/7/13 3:00,11241.15198,1516.493929,1574.28911,930.3497637,14237.43278,3197.089946,6607.013603,1101.360826,40405.18194,82.562,6816.483844,31526
20542,5/6/12 11:00,10055.00653,1368.435237,1449.291895,854.3055455,12427.0985,3332.773953,5273.172255,1043.301313,35803.38523,75.362,5679.431044,20542
39054,6/16/14 21:00,15311.19987,1829.825137,2249.021917,1102.110128,18047.19989,4380.323638,9012.957928,1397.691363,53330.32987,87.962,7737.313444,39054
15264,9/29/11 4:00,10084.44748,1210.607753,1246.404013,685.584733,9716.391774,2694.986518,5449.220914,890.3963269,31978.03951,80.762,6522.500644,15264
6276,9/19/10 16:00,11124.79323,1904.122938,1416.738639,1196.770025,18184.60945,3060.862537,6985.481829,1212.673183,45086.05182,84.362,7116.947044,6276
5046,7/30/10 10:00,12276.12966,1578.573095,1333.469224,1007.269188,15352.91481,3204.928641,6909.372614,1148.774691,42811.43193,78.962,6234.997444,5046
26017,12/20/12 14:00,9238.222104,1260.352856,1492.986797,844.3467285,12340.47683,2481.024641,5579.168209,1054.622024,34291.20019,48.362,2338.883044,26017
27687,2/28/13 4:00,7859.636935,1248.736377,1506.135534,812.2929979,11476.38909,1962.533868,4848.39034,998.379726,30712.49487,55.562,3087.135844,27687
29008,4/24/13 5:00,7379.518008,1009.441847,1437.216,742.7446627,10218.59541,2133.118579,3948.579324,869.1725741,27738.38641,73.562,5411.367844,29008
79,1/4/10 7:00,9800.722511,1633.077665,1423.821726,1123.996987,16283.08668,2895.607802,7072.398498,1349.847093,41582.55897,46.562,2168.019844,79
9815,2/14/11 3:00,7459.71899,1010.408205,1140.756174,631.7472618,8450.653097,1903.564711,4081.958694,782.5736342,25461.38077,53.762,2890.352644,9815
47550,6/6/15 0:00,12201.7377,1368.15001,2055.19111,844.92516,13642.9196,3518.0334,6661.56876,1099.29879,41391.82453,83.912,7041.223744,47550
49418,8/22/15 20:00,14788.12845,1932.075682,2604.772854,1194.382255,19554.73894,4525.467133,10088.34677,1624.668582,56312.58066,89.762,8057.216644,49418
14267,8/18/11 15:00,18761.70275,2514.541894,1931.43083,1438.588244,23738.76918,4929.370588,10847.94785,1700.240737,65862.59207,91.562,8383.599844,14267
55023,4/12/16 9:00,10865.69209,1274.597737,1961.480697,709.9139682,10561.73732,3043.123083,5502.181433,956.2229817,34874.94931,74.012,5477.776144,55023
51544,11/19/15 10:00,9930.556181,1301.205506,1951.742842,752.3327113,11125.47645,2594.751775,5391.833708,1002.698313,34050.59749,51.962,2700.049444,51544
46193,4/10/15 10:00,11019.34372,1177.290875,1917.378464,721.3909081,10570.93149,2903.575997,5438.535911,953.0827353,34701.5301,73.112,5345.364544,46193
44553,2/1/15 2:00,7893.50251,1012.300292,1870.131031,682.1076347,9143.451206,2029.293352,4209.237831,875.0441778,27715.06803,60.062,3607.443844,44553
38506,5/25/14 1:00,10131.08109,1194.815064,1617.980802,697.4891043,10734.06353,2884.61325,5274.411886,879.2454322,33413.70016,75.362,5679.431044,38506
10153,2/28/11 5:00,7625.485598,902.9032834,1109.639579,604.8025376,7465.0396,1949.009764,3671.113157,670.1083039,23998.10182,73.562,5411.367844,10153
29855,5/29/13 12:00,13326.55037,1534.886804,1755.602575,911.1973882,13852.47575,3736.113495,6740.674002,1127.134712,42984.63509,78.962,6234.997444,29855
6293,9/20/10 9:00,10053.7026,1430.261803,1221.958697,880.5858841,12885.94791,2742.418801,5577.220844,943.5673001,35735.66384,75.362,5679.431044,6293
21142,5/31/12 11:00,13244.76541,1360.422356,1559.443042,830.3815136,12278.99633,3807.050616,7215.616091,1127.564124,41424.23949,78.962,6234.997444,21142
22859,8/11/12 0:00,12509.5237,1594.13449,1677.5213,927.44479,14480.961,3743.2995,7322.59557,1186.62762,43442.10797,89.762,8057.216644,22859
34778,12/20/13 17:00,10382.41439,1206.406835,1855.300983,911.3387052,11764.95448,2908.470406,5534.596906,1092.330792,35655.8135,75.362,5679.431044,34778
38964,6/13/14 3:00,11080.75217,1137.560147,1758.853908,679.5757327,10210.92636,3061.909463,4901.874701,907.9176377,33739.37012,80.762,6522.500644,38964
54184,3/8/16 10:00,10387.07545,1278.76545,1938.97167,721.5954018,10987.88049,2960.363687,5707.416102,1015.027249,34997.0955,69.962,4894.681444,54184
33433,10/25/13 14:00,10385.46341,1225.407076,1658.80096,728.9831569,10881.82049,3162.40824,5853.661477,963.9811374,34860.52595,64.562,4168.251844,33433
42244,10/27/14 19:00,12484.70264,1614.866042,2146.952032,900.1708241,14588.52556,3632.721628,7619.61341,1262.078965,44249.6311,82.562,6816.483844,42244
6313,9/21/10 5:00,8370.655226,1199.420519,1129.885756,747.4878019,10043.16457,2321.486532,4444.1439,831.3344971,29087.5788,75.362,5679.431044,6313
41889,10/13/14 0:00,10621.0162,1246.65767,1857.69292,649.94064,9948.4793,3251.3565,5636.18701,939.73216,34151.0624,78.962,6234.997444,41889
30768,7/6/13 13:00,14520.50302,1735.664724,1844.361969,1074.100763,17548.0663,4205.750523,8373.062591,1344.526269,50646.03616,84.362,7116.947044,30768
8209,12/9/10 5:00,8846.054456,1536.410496,1296.271514,793.2230419,11501.46376,2592.144255,5844.400532,1003.951202,33413.91925,39.362,1549.367044,8209
42808,11/20/14 7:00,10342.12789,1419.177922,2035.807236,905.816575,13322.47988,2639.07101,6166.069075,1183.226274,38013.77586,51.962,2700.049444,42808
42219,10/26/14 18:00,12137.55624,1512.052936,2137.510776,892.9793191,14714.95074,3569.916498,7322.923967,1240.594028,43528.48451,82.562,6816.483844,42219
12683,6/13/11 15:00,16618.4584,2237.367642,1861.042428,1313.205615,20803.06331,4652.477099,9950.860397,1582.607129,59019.08202,89.762,8057.216644,12683
20171,4/21/12 0:00,8040.7558,1007.27795,1282.95783,611.61404,8767.9486,2598.3676,4575.53899,856.76009,27741.2209,67.262,4524.176644,20171
20687,5/12/12 12:00,10293.2777,1173.562892,1305.457255,689.8694872,10525.62694,3415.504718,5746.684113,833.1252962,33983.1084,68.162,4646.058244,20687
40942,9/3/14 13:00,16630.53977,1989.761129,2330.202517,1205.327194,19564.12587,3766.59098,9128.956727,1463.0923,56078.59649,84.362,7116.947044,40942
56519,6/13/16 17:00,17753.93397,1997.455179,2739.763783,1012.075876,16357.23688,5267.072854,10420.49029,1652.466254,57200.49508,91.112,8301.396544,56519
25058,11/10/12 15:00,10584.7716,1280.1225,1502.19269,760.4313083,11317.109,3380.433406,6054.101968,975.3939622,35854.55644,77.162,5953.974244,25058
2385,4/10/10 11:00,8578.927244,1014.733679,1144.815978,676.5756138,9395.153857,2298.752254,4611.789778,886.1295071,28606.87791,59.162,3500.142244,2385
22491,7/26/12 16:00,16888.20289,2190.180048,2005.119863,1336.394609,22872.06213,4705.145549,10084.00148,1585.653595,61666.76017,89.762,8057.216644,22491
11241,4/14/11 13:00,11276.56707,1422.587077,1321.696815,813.2339171,12577.58616,3313.204653,6231.794955,1058.999102,38015.66975,72.212,5214.572944,11241
36384,2/25/14 15:00,10698.74171,1262.089429,1876.926844,832.7854811,11918.31986,2838.322309,5490.49445,1049.512661,35967.19274,66.362,4403.915044,36384
45429,3/9/15 14:00,10330.06673,1408.280548,2018.549241,847.3147324,13308.24753,2812.068098,6309.262655,1097.857146,38131.64668,56.912,3238.975744,45429
38847,6/8/14 6:00,10035.23234,1184.074286,1700.426775,686.9295002,11111.86401,2758.777415,5298.101977,845.4015402,33620.80785,77.162,5953.974244,38847
46501,4/23/15 6:00,9386.694316,1097.976925,1813.983559,618.6469118,9102.407405,2497.707495,4655.161753,820.2797681,29992.85813,71.762,5149.784644,46501
25359,11/23/12 4:00,6943.938055,764.4812705,1262.431089,536.1540572,7124.339936,1973.51705,3577.30947,722.9607958,22905.13173,62.762,3939.068644,25359
27695,2/28/13 12:00,10139.75182,1379.331772,1520.236488,843.4905633,12471.81294,2536.412487,5741.192615,1015.835766,35648.06445,44.762,2003.636644,27695
10739,3/24/11 15:00,11104.21182,1326.608126,1333.87256,689.2322795,11090.41919,3171.645195,6208.758474,1003.567263,35928.31491,77.162,5953.974244,10739
53727,2/18/16 9:00,10209.56899,1278.539808,1981.297244,779.1462339,11636.27014,2649.603561,5486.190797,1021.038392,35041.65517,51.062,2607.327844,53727
